State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
Nevada,1/5/2019,"2,450",12/29/2018,"21,591","1,318,120",1.64
Nevada,1/12/2019,"2,975",1/5/2019,"20,257","1,328,365",1.52
Nevada,1/19/2019,"2,716",1/12/2019,"20,106","1,328,365",1.51
Nevada,1/26/2019,"2,319",1/19/2019,"20,470","1,328,365",1.54
Nevada,2/2/2019,"2,461",1/26/2019,"20,368","1,328,365",1.53
Nevada,2/9/2019,"2,403",2/2/2019,"20,301","1,328,365",1.53
Nevada,2/16/2019,"2,525",2/9/2019,"20,397","1,328,365",1.54
Nevada,2/23/2019,"2,130",2/16/2019,"20,591","1,328,365",1.55
Nevada,3/2/2019,"2,146",2/23/2019,"20,177","1,328,365",1.52
Nevada,3/9/2019,"2,229",3/2/2019,"20,132","1,328,365",1.52
Nevada,3/16/2019,"2,288",3/9/2019,"19,588","1,328,365",1.47
Nevada,3/23/2019,"2,115",3/16/2019,"19,152","1,328,365",1.44
Nevada,3/30/2019,"2,013",3/23/2019,"18,779","1,328,365",1.41
Nevada,4/6/2019,"2,008",3/30/2019,"18,298","1,328,365",1.38
Nevada,4/13/2019,"2,196",4/6/2019,"17,451","1,339,717",1.3
Nevada,4/20/2019,"2,660",4/13/2019,"17,599","1,339,717",1.31
Nevada,4/27/2019,"2,276",4/20/2019,"18,529","1,339,717",1.38
Nevada,5/4/2019,"2,163",4/27/2019,"18,001","1,339,717",1.34
Nevada,5/11/2019,"2,091",5/4/2019,"17,317","1,339,717",1.29
Nevada,5/18/2019,"1,981",5/11/2019,"17,520","1,339,717",1.31
Nevada,5/25/2019,"2,142",5/18/2019,"17,044","1,339,717",1.27
Nevada,6/1/2019,"2,355",5/25/2019,"17,177","1,339,717",1.28
Nevada,6/8/2019,"2,114",6/1/2019,"17,419","1,339,717",1.3
Nevada,6/15/2019,"2,514",6/8/2019,"17,047","1,339,717",1.27
Nevada,6/22/2019,"2,402",6/15/2019,"17,595","1,339,717",1.31
Nevada,6/29/2019,"2,130",6/22/2019,"17,798","1,339,717",1.33
Nevada,7/6/2019,"2,359",6/29/2019,"17,630","1,339,717",1.32
Nevada,7/13/2019,"2,483",7/6/2019,"18,814","1,351,670",1.39
Nevada,7/20/2019,"2,021",7/13/2019,"17,909","1,351,670",1.32
Nevada,7/27/2019,"1,904",7/20/2019,"17,707","1,351,670",1.31
Nevada,8/3/2019,"2,129",7/27/2019,"17,475","1,351,670",1.29
Nevada,8/10/2019,"2,214",8/3/2019,"17,617","1,351,670",1.3
Nevada,8/17/2019,"2,087",8/10/2019,"17,108","1,351,670",1.27
Nevada,8/24/2019,"2,252",8/17/2019,"16,878","1,351,670",1.25
Nevada,8/31/2019,"2,438",8/24/2019,"17,388","1,351,670",1.29
Nevada,9/7/2019,"2,045",8/31/2019,"17,346","1,351,670",1.28
Nevada,9/14/2019,"2,055",9/7/2019,"16,914","1,351,670",1.25
Nevada,9/21/2019,"1,887",9/14/2019,"16,327","1,351,670",1.21
Nevada,9/28/2019,"1,799",9/21/2019,"15,872","1,351,670",1.17
Nevada,10/5/2019,"2,351",9/28/2019,"15,863","1,351,670",1.17
Nevada,10/12/2019,"2,450",10/5/2019,"16,280","1,362,256",1.2
Nevada,10/19/2019,"2,085",10/12/2019,"16,617","1,362,256",1.22
Nevada,10/26/2019,"1,897",10/19/2019,"15,743","1,362,256",1.16
Nevada,11/2/2019,"2,170",10/26/2019,"16,035","1,362,256",1.18
Nevada,11/9/2019,"2,521",11/2/2019,"16,014","1,362,256",1.18
Nevada,11/16/2019,"2,418",11/9/2019,"16,225","1,362,256",1.19
Nevada,11/23/2019,"2,572",11/16/2019,"16,915","1,362,256",1.24
Nevada,11/30/2019,"2,566",11/23/2019,"17,321","1,362,256",1.27
Nevada,12/7/2019,"3,141",11/30/2019,"19,086","1,362,256",1.4
Nevada,12/14/2019,"2,655",12/7/2019,"18,343","1,362,256",1.35
Nevada,12/21/2019,"2,573",12/14/2019,"18,971","1,362,256",1.39
Nevada,12/28/2019,"2,544",12/21/2019,"19,193","1,362,256",1.41
Nevada,1/4/2020,"2,264",12/28/2019,"20,801","1,362,256",1.53
Nevada,1/11/2020,"2,792",1/4/2020,"19,823","1,371,969",1.44
Nevada,1/18/2020,"2,451",1/11/2020,"19,328","1,371,969",1.41
Nevada,1/25/2020,"2,101",1/18/2020,"19,025","1,371,969",1.39
Nevada,2/1/2020,"2,286",1/25/2020,"19,177","1,371,969",1.4
Nevada,2/8/2020,"2,794",2/1/2020,"19,225","1,371,969",1.4
Nevada,2/15/2020,"2,543",2/8/2020,"19,585","1,371,969",1.43
Nevada,2/22/2020,"2,052",2/15/2020,"19,472","1,371,969",1.42
Nevada,2/29/2020,"2,324",2/22/2020,"20,044","1,371,969",1.46
Nevada,3/7/2020,"2,309",2/29/2020,"19,850","1,371,969",1.45
Nevada,3/14/2020,"6,356",3/7/2020,"19,475","1,371,969",1.42
Nevada,3/21/2020,"92,298",3/14/2020,"19,822","1,371,969",1.44
New York,1/5/2019,"45,065",12/29/2018,"179,871","9,196,527",1.96
New York,1/12/2019,"21,667",1/5/2019,"172,779","9,238,028",1.87
New York,1/19/2019,"16,585",1/12/2019,"162,688","9,238,028",1.76
New York,1/26/2019,"14,615",1/19/2019,"161,589","9,238,028",1.75
New York,2/2/2019,"18,295",1/26/2019,"164,866","9,238,028",1.78
New York,2/9/2019,"17,414",2/2/2019,"165,703","9,238,028",1.79
New York,2/16/2019,"13,619",2/9/2019,"161,687","9,238,028",1.75
New York,2/23/2019,"14,038",2/16/2019,"160,513","9,238,028",1.74
New York,3/2/2019,"30,291",2/23/2019,"179,076","9,238,028",1.94
New York,3/9/2019,"13,794",3/2/2019,"158,729","9,238,028",1.72
New York,3/16/2019,"12,915",3/9/2019,"156,976","9,238,028",1.7
New York,3/23/2019,"12,684",3/16/2019,"152,162","9,238,028",1.65
New York,3/30/2019,"13,009",3/23/2019,"148,017","9,238,028",1.6
New York,4/6/2019,"12,603",3/30/2019,"140,011","9,238,028",1.52
New York,4/13/2019,"12,131",4/6/2019,"132,624","9,277,188",1.43
New York,4/20/2019,"12,048",4/13/2019,"126,256","9,277,188",1.36
New York,4/27/2019,"18,580",4/20/2019,"127,605","9,277,188",1.38
New York,5/4/2019,"27,945",4/27/2019,"137,475","9,277,188",1.48
New York,5/11/2019,"12,551",5/4/2019,"116,125","9,277,188",1.25
New York,5/18/2019,"11,874",5/11/2019,"113,042","9,277,188",1.22
New York,5/25/2019,"12,749",5/18/2019,"111,749","9,277,188",1.2
New York,6/1/2019,"13,151",5/25/2019,"112,515","9,277,188",1.21
New York,6/8/2019,"13,991",6/1/2019,"114,145","9,277,188",1.23
New York,6/15/2019,"12,287",6/8/2019,"112,845","9,277,188",1.22
New York,6/22/2019,"11,783",6/15/2019,"112,721","9,277,188",1.22
New York,6/29/2019,"14,376",6/22/2019,"113,999","9,277,188",1.23
New York,7/6/2019,"25,279",6/29/2019,"123,808","9,277,188",1.33
New York,7/13/2019,"25,416",7/6/2019,"142,051","9,315,134",1.52
New York,7/20/2019,"11,845",7/13/2019,"134,096","9,315,134",1.44
New York,7/27/2019,"11,660",7/20/2019,"132,473","9,315,134",1.42
New York,8/3/2019,"11,545",7/27/2019,"131,904","9,315,134",1.42
New York,8/10/2019,"12,153",8/3/2019,"131,332","9,315,134",1.41
New York,8/17/2019,"12,088",8/10/2019,"131,210","9,315,134",1.41
New York,8/24/2019,"16,540",8/17/2019,"134,289","9,315,134",1.44
New York,8/31/2019,"15,116",8/24/2019,"136,816","9,315,134",1.47
New York,9/7/2019,"11,569",8/31/2019,"132,355","9,315,134",1.42
New York,9/14/2019,"12,617",9/7/2019,"118,808","9,315,134",1.28
New York,9/21/2019,"10,840",9/14/2019,"104,676","9,315,134",1.12
New York,9/28/2019,"10,893",9/21/2019,"103,396","9,315,134",1.11
New York,10/5/2019,"11,894",9/28/2019,"103,069","9,315,134",1.11
New York,10/12/2019,"15,041",10/5/2019,"106,343","9,351,620",1.14
New York,10/19/2019,"12,110",10/12/2019,"105,927","9,351,620",1.13
New York,10/26/2019,"13,085",10/19/2019,"107,489","9,351,620",1.15
New York,11/2/2019,"12,996",10/26/2019,"108,769","9,351,620",1.16
New York,11/9/2019,"15,717",11/2/2019,"112,245","9,351,620",1.2
New York,11/16/2019,"15,999",11/9/2019,"116,355","9,351,620",1.24
New York,11/23/2019,"18,992",11/16/2019,"123,920","9,351,620",1.33
New York,11/30/2019,"13,521",11/23/2019,"122,801","9,351,620",1.31
New York,12/7/2019,"24,396",11/30/2019,"139,319","9,351,620",1.49
New York,12/14/2019,"18,108",12/7/2019,"136,601","9,351,620",1.46
New York,12/21/2019,"16,062",12/14/2019,"138,720","9,351,620",1.48
New York,12/28/2019,"18,384",12/21/2019,"141,563","9,351,620",1.51
New York,1/4/2020,"44,846",12/28/2019,"181,668","9,351,620",1.94
New York,1/11/2020,"23,314",1/4/2020,"184,283","9,380,736",1.96
New York,1/18/2020,"17,823",1/11/2020,"164,588","9,380,736",1.75
New York,1/25/2020,"15,022",1/18/2020,"164,044","9,380,736",1.75
New York,2/1/2020,"16,545",1/25/2020,"165,715","9,380,736",1.77
New York,2/8/2020,"15,010",2/1/2020,"163,393","9,380,736",1.74
New York,2/15/2020,"14,333",2/8/2020,"164,111","9,380,736",1.75
New York,2/22/2020,"14,144",2/15/2020,"163,220","9,380,736",1.74
New York,2/29/2020,"31,208",2/22/2020,"182,691","9,380,736",1.95
New York,3/7/2020,"14,035",2/29/2020,"161,892","9,380,736",1.73
New York,3/14/2020,"14,272",3/7/2020,"158,268","9,380,736",1.69
New York,3/21/2020,"79,999",3/14/2020,"167,214","9,380,736",1.78
Ohio,1/5/2019,"9,984",12/29/2018,"71,682","5,286,309",1.36
Ohio,1/12/2019,"10,168",1/5/2019,"73,321","5,297,266",1.38
Ohio,1/19/2019,"12,361",1/12/2019,"71,428","5,297,266",1.35
Ohio,1/26/2019,"8,838",1/19/2019,"74,304","5,297,266",1.4
Ohio,2/2/2019,"8,443",1/26/2019,"73,045","5,297,266",1.38
Ohio,2/9/2019,"6,584",2/2/2019,"74,406","5,297,266",1.4
Ohio,2/16/2019,"5,843",2/9/2019,"72,360","5,297,266",1.37
Ohio,2/23/2019,"6,181",2/16/2019,"71,003","5,297,266",1.34
Ohio,3/2/2019,"5,427",2/23/2019,"69,933","5,297,266",1.32
Ohio,3/9/2019,"6,569",3/2/2019,"68,260","5,297,266",1.29
Ohio,3/16/2019,"6,449",3/9/2019,"67,386","5,297,266",1.27
Ohio,3/23/2019,"5,981",3/16/2019,"65,235","5,297,266",1.23
Ohio,3/30/2019,"6,197",3/23/2019,"61,777","5,297,266",1.17
Ohio,4/6/2019,"6,011",3/30/2019,"59,590","5,297,266",1.12
Ohio,4/13/2019,"5,235",4/6/2019,"54,941","5,306,159",1.04
Ohio,4/20/2019,"6,076",4/13/2019,"51,094","5,306,159",0.96
Ohio,4/27/2019,"5,659",4/20/2019,"48,356","5,306,159",0.91
Ohio,5/4/2019,"5,518",4/27/2019,"46,329","5,306,159",0.87
Ohio,5/11/2019,"5,773",5/4/2019,"43,492","5,306,159",0.82
Ohio,5/18/2019,"9,941",5/11/2019,"42,912","5,306,159",0.81
Ohio,5/25/2019,"6,668",5/18/2019,"46,293","5,306,159",0.87
Ohio,6/1/2019,"7,161",5/25/2019,"45,360","5,306,159",0.85
Ohio,6/8/2019,"7,063",6/1/2019,"46,748","5,306,159",0.88
Ohio,6/15/2019,"5,698",6/8/2019,"45,074","5,306,159",0.85
Ohio,6/22/2019,"5,980",6/15/2019,"44,625","5,306,159",0.84
Ohio,6/29/2019,"5,970",6/22/2019,"45,429","5,306,159",0.86
Ohio,7/6/2019,"6,295",6/29/2019,"43,946","5,306,159",0.83
Ohio,7/13/2019,"7,503",7/6/2019,"47,650","5,317,167",0.9
Ohio,7/20/2019,"5,655",7/13/2019,"46,889","5,317,167",0.88
Ohio,7/27/2019,"4,949",7/20/2019,"45,295","5,317,167",0.85
Ohio,8/3/2019,"4,921",7/27/2019,"43,790","5,317,167",0.82
Ohio,8/10/2019,"4,814",8/3/2019,"43,548","5,317,167",0.82
Ohio,8/17/2019,"4,659",8/10/2019,"42,250","5,317,167",0.79
Ohio,8/24/2019,"4,933",8/17/2019,"41,047","5,317,167",0.77
Ohio,8/31/2019,"4,715",8/24/2019,"39,315","5,317,167",0.74
Ohio,9/7/2019,"4,428",8/31/2019,"37,747","5,317,167",0.71
Ohio,9/14/2019,"4,566",9/7/2019,"37,349","5,317,167",0.7
Ohio,9/21/2019,"4,887",9/14/2019,"36,878","5,317,167",0.69
Ohio,9/28/2019,"7,048",9/21/2019,"36,395","5,317,167",0.68
Ohio,10/5/2019,"6,159",9/28/2019,"38,600","5,317,167",0.73
Ohio,10/12/2019,"5,904",10/5/2019,"39,426","5,327,431",0.74
Ohio,10/19/2019,"6,262",10/12/2019,"39,564","5,327,431",0.74
Ohio,10/26/2019,"7,368",10/19/2019,"40,720","5,327,431",0.76
Ohio,11/2/2019,"7,314",10/26/2019,"42,883","5,327,431",0.8
Ohio,11/9/2019,"7,811",11/2/2019,"42,402","5,327,431",0.8
Ohio,11/16/2019,"8,739",11/9/2019,"42,777","5,327,431",0.8
Ohio,11/23/2019,"7,868",11/16/2019,"46,012","5,327,431",0.86
Ohio,11/30/2019,"9,372",11/23/2019,"46,844","5,327,431",0.88
Ohio,12/7/2019,"10,388",11/30/2019,"52,807","5,327,431",0.99
Ohio,12/14/2019,"9,999",12/7/2019,"54,811","5,327,431",1.03
Ohio,12/21/2019,"10,634",12/14/2019,"57,405","5,327,431",1.08
Ohio,12/28/2019,"15,943",12/21/2019,"61,801","5,327,431",1.16
Ohio,1/4/2020,"10,759",12/28/2019,"73,287","5,327,431",1.38
Ohio,1/11/2020,"9,957",1/4/2020,"78,391","5,338,723",1.47
Ohio,1/18/2020,"7,865",1/11/2020,"72,855","5,338,723",1.36
Ohio,1/25/2020,"8,086",1/18/2020,"72,002","5,338,723",1.35
Ohio,2/1/2020,"7,329",1/25/2020,"72,622","5,338,723",1.36
Ohio,2/8/2020,"6,825",2/1/2020,"71,442","5,338,723",1.34
Ohio,2/15/2020,"6,532",2/8/2020,"71,214","5,338,723",1.33
Ohio,2/22/2020,"6,208",2/15/2020,"70,924","5,338,723",1.33
Ohio,2/29/2020,"9,916",2/22/2020,"70,655","5,338,723",1.32
Ohio,3/7/2020,"6,545",2/29/2020,"73,123","5,338,723",1.37
Ohio,3/14/2020,"7,046",3/7/2020,"68,516","5,338,723",1.28
Ohio,3/21/2020,"196,309",3/14/2020,"68,323","5,338,723",1.28
Oklahoma,1/5/2019,"2,630",12/29/2018,"14,109","1,539,605",0.92
Oklahoma,1/12/2019,"2,579",1/5/2019,"15,339","1,544,089",0.99
Oklahoma,1/19/2019,"2,449",1/12/2019,"14,559","1,544,089",0.94
Oklahoma,1/26/2019,"2,258",1/19/2019,"14,668","1,544,089",0.95
Oklahoma,2/2/2019,"2,010",1/26/2019,"14,496","1,544,089",0.94
Oklahoma,2/9/2019,"1,958",2/2/2019,"14,393","1,544,089",0.93
Oklahoma,2/16/2019,"1,746",2/9/2019,"14,380","1,544,089",0.93
Oklahoma,2/23/2019,"1,901",2/16/2019,"13,797","1,544,089",0.89
Oklahoma,3/2/2019,"1,776",2/23/2019,"14,064","1,544,089",0.91
Oklahoma,3/9/2019,"1,623",3/2/2019,"13,858","1,544,089",0.9
Oklahoma,3/16/2019,"2,669",3/9/2019,"13,527","1,544,089",0.88
Oklahoma,3/23/2019,"1,572",3/16/2019,"14,217","1,544,089",0.92
Oklahoma,3/30/2019,"1,706",3/23/2019,"13,558","1,544,089",0.88
Oklahoma,4/6/2019,"2,024",3/30/2019,"13,647","1,544,089",0.88
Oklahoma,4/13/2019,"1,824",4/6/2019,"13,448","1,549,332",0.87
Oklahoma,4/20/2019,"2,037",4/13/2019,"13,531","1,549,332",0.87
Oklahoma,4/27/2019,"2,010",4/20/2019,"13,576","1,549,332",0.88
Oklahoma,5/4/2019,"1,992",4/27/2019,"13,792","1,549,332",0.89
Oklahoma,5/11/2019,"1,729",5/4/2019,"13,560","1,549,332",0.88
Oklahoma,5/18/2019,"1,730",5/11/2019,"13,508","1,549,332",0.87
Oklahoma,5/25/2019,"1,722",5/18/2019,"13,191","1,549,332",0.85
Oklahoma,6/1/2019,"2,144",5/25/2019,"13,404","1,549,332",0.87
Oklahoma,6/8/2019,"1,933",6/1/2019,"14,199","1,549,332",0.92
Oklahoma,6/15/2019,"1,820",6/8/2019,"14,550","1,549,332",0.94
Oklahoma,6/22/2019,"1,691",6/15/2019,"14,364","1,549,332",0.93
Oklahoma,6/29/2019,"1,821",6/22/2019,"14,544","1,549,332",0.94
Oklahoma,7/6/2019,"2,011",6/29/2019,"14,638","1,549,332",0.94
Oklahoma,7/13/2019,"2,000",7/6/2019,"15,233","1,555,668",0.98
Oklahoma,7/20/2019,"1,838",7/13/2019,"15,232","1,555,668",0.98
Oklahoma,7/27/2019,"1,507",7/20/2019,"15,072","1,555,668",0.97
Oklahoma,8/3/2019,"1,558",7/27/2019,"14,900","1,555,668",0.96
Oklahoma,8/10/2019,"1,611",8/3/2019,"15,188","1,555,668",0.98
Oklahoma,8/17/2019,"1,599",8/10/2019,"14,707","1,555,668",0.95
Oklahoma,8/24/2019,"1,624",8/17/2019,"14,468","1,555,668",0.93
Oklahoma,8/31/2019,"1,424",8/24/2019,"14,283","1,555,668",0.92
Oklahoma,9/7/2019,"1,452",8/31/2019,"14,211","1,555,668",0.91
Oklahoma,9/14/2019,"1,519",9/7/2019,"14,351","1,555,668",0.92
Oklahoma,9/21/2019,"1,660",9/14/2019,"14,395","1,555,668",0.93
Oklahoma,9/28/2019,"1,623",9/21/2019,"14,386","1,555,668",0.92
Oklahoma,10/5/2019,"1,692",9/28/2019,"14,545","1,555,668",0.93
Oklahoma,10/12/2019,"2,674",10/5/2019,"14,579","1,560,077",0.93
Oklahoma,10/19/2019,"1,622",10/12/2019,"15,535","1,560,077",1
Oklahoma,10/26/2019,"1,674",10/19/2019,"14,912","1,560,077",0.96
Oklahoma,11/2/2019,"1,750",10/26/2019,"15,061","1,560,077",0.97
Oklahoma,11/9/2019,"1,840",11/2/2019,"15,187","1,560,077",0.97
Oklahoma,11/16/2019,"2,800",11/9/2019,"14,943","1,560,077",0.96
Oklahoma,11/23/2019,"2,111",11/16/2019,"16,394","1,560,077",1.05
Oklahoma,11/30/2019,"2,922",11/23/2019,"15,576","1,560,077",1
Oklahoma,12/7/2019,"1,971",11/30/2019,"17,751","1,560,077",1.14
Oklahoma,12/14/2019,"1,955",12/7/2019,"16,289","1,560,077",1.04
Oklahoma,12/21/2019,"2,124",12/14/2019,"16,444","1,560,077",1.05
Oklahoma,12/28/2019,"2,158",12/21/2019,"16,735","1,560,077",1.07
Oklahoma,1/4/2020,"2,943",12/28/2019,"18,080","1,560,077",1.16
Oklahoma,1/11/2020,"2,034",1/4/2020,"19,387","1,565,634",1.24
Oklahoma,1/18/2020,"1,981",1/11/2020,"17,467","1,565,634",1.12
Oklahoma,1/25/2020,"1,830",1/18/2020,"17,291","1,565,634",1.1
Oklahoma,2/1/2020,"1,779",1/25/2020,"17,451","1,565,634",1.11
Oklahoma,2/8/2020,"1,715",2/1/2020,"17,757","1,565,634",1.13
Oklahoma,2/15/2020,"1,633",2/8/2020,"17,513","1,565,634",1.12
Oklahoma,2/22/2020,"1,509",2/15/2020,"17,269","1,565,634",1.1
Oklahoma,2/29/2020,"1,458",2/22/2020,"16,929","1,565,634",1.08
Oklahoma,3/7/2020,"1,569",2/29/2020,"17,067","1,565,634",1.09
Oklahoma,3/14/2020,"1,836",3/7/2020,"16,482","1,565,634",1.05
Oklahoma,3/21/2020,"21,926",3/14/2020,"16,854","1,565,634",1.08
Oregon,1/5/2019,"7,250",12/29/2018,"35,424","1,864,210",1.9
Oregon,1/12/2019,"5,945",1/5/2019,"34,952","1,872,890",1.87
Oregon,1/19/2019,"4,708",1/12/2019,"31,577","1,872,890",1.69
Oregon,1/26/2019,"3,596",1/19/2019,"30,888","1,872,890",1.65
Oregon,2/2/2019,"4,577",1/26/2019,"30,858","1,872,890",1.65
Oregon,2/9/2019,"4,928",2/2/2019,"30,760","1,872,890",1.64
Oregon,2/16/2019,"5,111",2/9/2019,"32,285","1,872,890",1.72
Oregon,2/23/2019,"4,287",2/16/2019,"33,045","1,872,890",1.76
Oregon,3/2/2019,"5,863",2/23/2019,"31,812","1,872,890",1.7
Oregon,3/9/2019,"6,732",3/2/2019,"34,823","1,872,890",1.86
Oregon,3/16/2019,"3,706",3/9/2019,"31,989","1,872,890",1.71
Oregon,3/23/2019,"3,855",3/16/2019,"30,185","1,872,890",1.61
Oregon,3/30/2019,"4,166",3/23/2019,"29,086","1,872,890",1.55
Oregon,4/6/2019,"4,468",3/30/2019,"30,036","1,872,890",1.6
Oregon,4/13/2019,"4,352",4/6/2019,"28,636","1,881,622",1.52
Oregon,4/20/2019,"4,021",4/13/2019,"27,923","1,881,622",1.48
Oregon,4/27/2019,"3,275",4/20/2019,"26,846","1,881,622",1.43
Oregon,5/4/2019,"3,038",4/27/2019,"26,247","1,881,622",1.39
Oregon,5/11/2019,"3,333",5/4/2019,"25,361","1,881,622",1.35
Oregon,5/18/2019,"3,258",5/11/2019,"24,726","1,881,622",1.31
Oregon,5/25/2019,"3,651",5/18/2019,"24,560","1,881,622",1.31
Oregon,6/1/2019,"3,491",5/25/2019,"24,221","1,881,622",1.29
Oregon,6/8/2019,"3,548",6/1/2019,"24,735","1,881,622",1.31
Oregon,6/15/2019,"3,504",6/8/2019,"23,910","1,881,622",1.27
Oregon,6/22/2019,"3,933",6/15/2019,"23,953","1,881,622",1.27
Oregon,6/29/2019,"3,771",6/22/2019,"24,701","1,881,622",1.31
Oregon,7/6/2019,"4,915",6/29/2019,"24,516","1,881,622",1.3
Oregon,7/13/2019,"4,972",7/6/2019,"27,638","1,891,012",1.46
Oregon,7/20/2019,"3,436",7/13/2019,"25,882","1,891,012",1.37
Oregon,7/27/2019,"3,148",7/20/2019,"24,995","1,891,012",1.32
Oregon,8/3/2019,"3,262",7/27/2019,"24,565","1,891,012",1.3
Oregon,8/10/2019,"3,358",8/3/2019,"24,468","1,891,012",1.29
Oregon,8/17/2019,"2,972",8/10/2019,"24,455","1,891,012",1.29
Oregon,8/24/2019,"3,264",8/17/2019,"23,851","1,891,012",1.26
Oregon,8/31/2019,"3,191",8/24/2019,"23,491","1,891,012",1.24
Oregon,9/7/2019,"3,182",8/31/2019,"23,047","1,891,012",1.22
Oregon,9/14/2019,"3,867",9/7/2019,"22,429","1,891,012",1.19
Oregon,9/21/2019,"3,637",9/14/2019,"22,522","1,891,012",1.19
Oregon,9/28/2019,"3,286",9/21/2019,"22,449","1,891,012",1.19
Oregon,10/5/2019,"3,492",9/28/2019,"21,865","1,891,012",1.16
Oregon,10/12/2019,"3,555",10/5/2019,"22,325","1,898,680",1.18
Oregon,10/19/2019,"3,973",10/12/2019,"22,485","1,898,680",1.18
Oregon,10/26/2019,"3,691",10/19/2019,"23,131","1,898,680",1.22
Oregon,11/2/2019,"3,456",10/26/2019,"22,931","1,898,680",1.21
Oregon,11/9/2019,"3,888",11/2/2019,"23,337","1,898,680",1.23
Oregon,11/16/2019,"3,942",11/9/2019,"23,707","1,898,680",1.25
Oregon,11/23/2019,"4,994",11/16/2019,"24,448","1,898,680",1.29
Oregon,11/30/2019,"4,283",11/23/2019,"24,783","1,898,680",1.31
Oregon,12/7/2019,"6,576",11/30/2019,"29,632","1,898,680",1.56
Oregon,12/14/2019,"5,519",12/7/2019,"27,169","1,898,680",1.43
Oregon,12/21/2019,"4,892",12/14/2019,"27,734","1,898,680",1.46
Oregon,12/28/2019,"7,231",12/21/2019,"28,122","1,898,680",1.48
Oregon,1/4/2020,"6,714",12/28/2019,"35,451","1,898,680",1.87
Oregon,1/11/2020,"6,215",1/4/2020,"36,039","1,906,429",1.89
Oregon,1/18/2020,"4,051",1/11/2020,"31,604","1,906,429",1.66
Oregon,1/25/2020,"4,457",1/18/2020,"32,306","1,906,429",1.69
Oregon,2/1/2020,"4,853",1/25/2020,"31,876","1,906,429",1.67
Oregon,2/8/2020,"4,953",2/1/2020,"31,658","1,906,429",1.66
Oregon,2/15/2020,"4,284",2/8/2020,"31,167","1,906,429",1.63
Oregon,2/22/2020,"3,514",2/15/2020,"30,548","1,906,429",1.6
Oregon,2/29/2020,"3,936",2/22/2020,"30,165","1,906,429",1.58
Oregon,3/7/2020,"4,154",2/29/2020,"29,517","1,906,429",1.55
Oregon,3/14/2020,"4,269",3/7/2020,"29,002","1,906,429",1.52
Oregon,3/21/2020,"30,054",3/14/2020,"30,523","1,906,429",1.6
Pennsylvania,1/5/2019,"27,727",12/29/2018,"128,047","5,720,159",2.24
Pennsylvania,1/12/2019,"23,772",1/5/2019,"148,930","5,738,104",2.6
Pennsylvania,1/19/2019,"15,830",1/12/2019,"132,031","5,738,104",2.3
Pennsylvania,1/26/2019,"14,644",1/19/2019,"135,772","5,738,104",2.37
Pennsylvania,2/2/2019,"19,657",1/26/2019,"132,674","5,738,104",2.31
Pennsylvania,2/9/2019,"17,574",2/2/2019,"146,591","5,738,104",2.55
Pennsylvania,2/16/2019,"13,418",2/9/2019,"135,051","5,738,104",2.35
Pennsylvania,2/23/2019,"12,923",2/16/2019,"140,874","5,738,104",2.46
Pennsylvania,3/2/2019,"14,697",2/23/2019,"133,270","5,738,104",2.32
Pennsylvania,3/9/2019,"15,320",3/2/2019,"139,286","5,738,104",2.43
Pennsylvania,3/16/2019,"13,078",3/9/2019,"130,101","5,738,104",2.27
Pennsylvania,3/23/2019,"11,897",3/16/2019,"134,753","5,738,104",2.35
Pennsylvania,3/30/2019,"10,520",3/23/2019,"117,152","5,738,104",2.04
Pennsylvania,4/6/2019,"11,127",3/30/2019,"117,131","5,738,104",2.04
Pennsylvania,4/13/2019,"11,495",4/6/2019,"100,824","5,754,323",1.75
Pennsylvania,4/20/2019,"12,458",4/13/2019,"100,301","5,754,323",1.74
Pennsylvania,4/27/2019,"11,817",4/20/2019,"93,484","5,754,323",1.62
Pennsylvania,5/4/2019,"11,977",4/27/2019,"96,270","5,754,323",1.67
Pennsylvania,5/11/2019,"10,937",5/4/2019,"89,126","5,754,323",1.55
Pennsylvania,5/18/2019,"11,929",5/11/2019,"90,932","5,754,323",1.58
Pennsylvania,5/25/2019,"9,862",5/18/2019,"88,098","5,754,323",1.53
Pennsylvania,6/1/2019,"11,990",5/25/2019,"92,256","5,754,323",1.6
Pennsylvania,6/8/2019,"17,364",6/1/2019,"89,151","5,754,323",1.55
Pennsylvania,6/15/2019,"19,548",6/8/2019,"94,129","5,754,323",1.64
Pennsylvania,6/22/2019,"18,602",6/15/2019,"98,828","5,754,323",1.72
Pennsylvania,6/29/2019,"14,483",6/22/2019,"110,978","5,754,323",1.93
Pennsylvania,7/6/2019,"13,132",6/29/2019,"109,431","5,754,323",1.9
Pennsylvania,7/13/2019,"14,876",7/6/2019,"114,361","5,770,779",1.98
Pennsylvania,7/20/2019,"11,370",7/13/2019,"114,481","5,770,779",1.98
Pennsylvania,7/27/2019,"10,023",7/20/2019,"116,054","5,770,779",2.01
Pennsylvania,8/3/2019,"10,921",7/27/2019,"111,362","5,770,779",1.93
Pennsylvania,8/10/2019,"11,332",8/3/2019,"114,251","5,770,779",1.98
Pennsylvania,8/17/2019,"11,157",8/10/2019,"111,802","5,770,779",1.94
